"id","post","lang","age_group"
66772,"Y este blanqueamiento a Elon?
sigue siendo su mano derecha y el artífice de privatizaciones y de los peores robos de datos personales de pacientes de la historia",sp,2
66778,hace tiempo a X lo inabilite Nunca debí darle un centavo a una red reaccionaria. a este ni agua,sp,2
66779,SE LES ESTA ACABADO EL REINADO 🤣🤣😂😂😂 YA NO SABEN NI COMO PRESIONAR,sp,2
66789,"Porque los ojos de Elon se mueven de esa forma, tan anormal? Se nota que el video no es real.",sp,2
66790,A el solo le importa su negocio q ha perdido mucho dinero y con estos aranceles perdera mucho mas,sp,2
66805,el que se suponía ? jajajajaja eso os gustaría a vosotros jajjajjajaja y tu presentadora parece que te lo crees y todo,sp,2
66819,"Ahora sigue con el brazo levantado, Eloncito... 🤣 Cómo duelen esos 6000 000 millones perdidos, eh?",sp,2
66828,Este esta muy raro sus ojos seguro que es o es un robot,sp,2
66837,"O yo soy tonto o que está mal, la idea de trump es que no haya impuestos en el mundo y eso dijo trump e Elon",sp,2
66873,Para eso Europa también tiene que quitar los aranceles,sp,2
66875,le esta afectando su bolsillo y contratos,sp,2
66882,"AHORA QUIERE VOLVER A ENGAÑAR A LA GENTE , HACIENDO CREER Q ESTA DEL LADO D3L PUEBLO, AJAAA SI COMO NO",sp,2
66892,es un robot o esta leyendo k aterrador si es un robot,sp,2
66905,ni siquiera habla bien el inglés este hambreado.rata ..,sp,2
66922,no le creo absolutamente nada a este reptiliano‼️👹💩,sp,2
66940,No crean eso es IA,sp,2
66953,porque este señor Elon musk tiene una apariencia como de robot 🤖 sus gestos faciales como que dan miedo 😂😂,sp,2
66954,Ahora ya no se sienten tan grandes😂😂😂 piensan que pueden hacer lo que quieran y no habra consecuencias esperen que lo mejor esta por venir.,sp,2
66988,"""Y el que se suponia la mano..."" así con todo ""cachondeo"" se dicen las noticias? Hay que escuchar su opinión de esta señora? Son noticias u opiniones?. Mejor pongan una IA neutral a decir noticias.",sp,2
67023,en este video elon no dice ninguna consecuencia..... pfff,sp,2
67025,ahora no levanta la mano 😏 eso si está apoyando en Alemania y todos los de europa de la extrema derecha para que puedan gobernar incitando al odió así q por mi q pida debajo de un puente 🤨,sp,2
67041,EL LO Q QUIERE LIMPIAR SU NOMBRE WL ESTA DETRAS DE YODO ESO HOY EL ES EL SALVADOR CORUPTO,sp,2
67046,lo que debería de hacer es pedir su dinero de vuelta y retirarse antes de que sea muy tarde ..si sigue se irá ala ruina por completo la gente ya lo detesta y eso no es nada bueno para un comerciante,sp,2
67048,vamos el mundo entero contra estos nzs🥰🥰🥰,sp,2
67064,"a este le duele el bolsillo y da marcha atrás, no como los seguidores a ciegas!",sp,2
67067,dice eso por q save q meterce con la gente honesta le a traído problemas económicos a sus empresas,sp,2
67072,Dcmano derecha nunca lo fue fíjense como dan noticias😏😏😏ustedes cómo siempre con esos comunistas que no lo dejan hablar con profesionalismo mentirosos Trump tiene muchas manos derecha todo es negoó,sp,2
67090,ahora esta asustado el wueeeta.,sp,2
67091,"Uyyyyyy ya no haces el saludo nazi?
Ves con tu amigo Trump y coméntaselo campeón.
Parece que estas perdiendo algo de dinerito ehhhh?
Ahora a recoger lo que sembrais",sp,2
67120,Dejar de consumir productos norteamericanos es una alternativa eficaz en contra de lo que esta haciendo el señor naranja.,sp,2
67130,"Se está quedando solo con su sanidad privada, erc... . el que no tenga dinero no tiene seguro y se muere, no quiero esa filosifia para Europa.
Que espabilen.",sp,2
67144,que no era el asesor este señor ...no le fue bien 😜,sp,2
67152,Wow estas noticias si son amarillistas,sp,2
67154,NO A LOS CHANTAJES Y AMENAZAS DE ESTOS DOS ENERGÚMENOS ...NO A LA UNION MIENTRAS ALLA UN GOBIERNO NAZI EN USA,sp,2
67168,Videos recortados y no mostrando todo 😂😂😂 estos de ultra izquierda,sp,2
67174,ya esta viendo este facha q du industria va ir en picada,sp,2
67186,YA NADIE QUIERE CARROS TESLA DE ESTE ELON POR SUS IDEAS RASISTAS QUE LE ORDENO AL PRESIDENTE,sp,2
67194,"pero si está leyendo el Prompt de Trump.. además que las Cryptos están subiendo, y os pensaréis que esta caída no les sirve para ganar y financiarse.. y así aprietan los aranceles claramente..",sp,2
67222,y esta clase política la que nos gobierna ....,sp,2
67226,ahora me gusta este magnate errar es de humanos y corregir de sabios,sp,2
67229,será que como ya lo corrió Trump ajora esta diciendo la verdad que ocasionaran los aranceles,sp,2
67235,🤣 ahora le vende porque esta viendo q su negocio se hunde,sp,2
67275,esta a sustados el magnate con la pérdida k esta teniendo,sp,2
67285,"El dinero siempre manda, vio q dejó de vender y ya duda esa amistad",sp,2
67286,pura hipocrecia el cree que son superirores pero elmundo le esta dando una leccion,sp,2
67299,Y este es un nazi,sp,2
67312,este. no es el que meleiy le Regaló una moto sierra y ahora que dices este tio,sp,2
67355,El perro: eso siii díganme más cosas sucias 💋🫦🔥,sp,2
67365,jajaja está armada esa piton,sp,2
67369,Por que esta armado el perro?,sp,2
67430,Donde esta la pitón?😞,sp,2
67448,el perro: no se por que estan cantando eso pero me gusta🥴,sp,2
67458,😂😂😂😂y yo me pregunte donde esta la pitón jjjjj,sp,2
67483,"todos:que lindo
yo: por que la silla de atras se esta mobiendo sola",sp,2
67489,"es q iba al kinder we, por eso la crayola",sp,2
67500,Y esa crayola?,sp,2
67502,y eso que tiene sueño el gua gua gua,sp,2
67505,Ese rocky esta armado 😂😂🤣,sp,2
67514,mi consiencia y yo buscabamos un animal no esa cosa que se por debajo de la mesa en el perro,sp,2
67519,que abra entendido el perro como para armarse de esa forma,sp,2
67556,y yo decia: que es esa cosa que se mueve debajo de la mesa jajajajajajjajajabababa,sp,2
67582,Y eso que tenía sueño dice 😂,sp,2
67642,el cumpleañero mayor esta ansioso de ir ala escuela ya lleva el lápiz listo 🎉,sp,2
67742,la pitón en esta ocasión no es una serpiente..,sp,2
67759,no bro yo estaba buscando la serpiente pero no eso encontré 😓,sp,2
67766,Yo estaba buscando el pitón y que sale con eso 😂,sp,2
67778,la pitón en esta ocasión no es una serpiente..,sp,2
67809,chicos eso es un pinta lavios jajaja,sp,2
67895,y esa crayola Bro??,sp,2
67902,la tortuga de en medio estaba viendo al loro como y este wey k jaja,sp,2
67928,es q esa no son las mañanitas perrunas jajaja 🙈🔥,sp,2
67992,"Creo que el ""pitón"" esta de la segunda tortuga",sp,2
68019,LA FRESA ESTA ABAJO DE LA MESA🗿🗿🗿,sp,2
68038,Yo pensé que eso era la manito de la tortuga 😭😭😭,sp,2
68055,😁😁😁😁 solo vine a ver quién comentaba dónde estaba la pitón esa xq en ningún lado la veía hasta q ví algo raro debajo de la mesa y quedé así 😱😱😱😱,sp,2
68106,jajajajajja y yo buscándolo cuando esta más claro que el agua😳,sp,2
68108,Y donde esta el... ooo💀,sp,2
68136,cuando dijeron pitón no me esperaba eso 😫,sp,2
68176,Todo se fijan en los animales pero menos en la cosa esa que se está moviendo hasta atrás😲,sp,2
68189,pero eso no es un pitón... es un escorpion 💀💀💀,sp,2
68247,que es eso que está debajo de el perro,sp,2
68252,la pitón esta rara no? y está abajo del perro xd,sp,2
68257,A LA BESTIA Y ESA M10 CRACK? CIELOS! MI PRÓXIMO GALLITO?,sp,2
68286,ALA BESTIA Y ESA M10 CRACK 🗣️🔥🔥,sp,2
68291,A la bestia y esa M10 crack,sp,2
68295,el loro esta ay arriba de adorno en la torta o esta ay para que el perro lo coma como la parte más rica porque las tortas siempre tienen una par más rica y el perro sebe que ya lo quiere comer,sp,2
68300,pero diablo esa scar nivel tres del perro,sp,2
68315,"mi inocencia esta intacta, tuve que meterme a los comentarios para entender donde estaba el ultimo🤣🤣🤣",sp,2
68379,no esperaba esa pitón😭,sp,2
68400,A LA BESTIA Y ESA M10 CRACK 🗣️‼️🔥🔥,sp,2
68439,y esa M10 Crack?🗿,sp,2
68477,yo pensé que decían la víbora no eso 😳😂😂😅,sp,2
68505,"Estaba nervioso, eso me pasa igual a mi",sp,2
68518,greo que los que grababan no se fijaron en eso de la mesa que se movía 🤣🤣🤣,sp,2
68530,"pensé q lo q esta al lado de la segunda tortuga era un dedo, no debí mirar😅😳",sp,2
68555,me esta ganando un perro 😞,sp,2
68559,DIABLOS Y ESA M10 CRACK🗣️🗣️,sp,2
68588,y esa m 10 Bro 🤑🤑🤑,sp,2
68600,Es Policia o por que esa pistola,sp,2
68601,de esa manera expreso su emoción 🥲🫠,sp,2
68689,Jajajaja jajaja que esta pasando akiiiiiiii 🤣,sp,2
68691,ese piton como q esta enojado 🤣,sp,2
68694,Y ESA M10 CRACK🫣🗣️,sp,2
68704,Y ESA M10 CRACK JAJA😂 TARDE EN ENTENDER 😂,sp,2
68732,El pitón esta debajo de la segunda tortuga,sp,2
68749,creo que esa era la vela de chispa jajaja,sp,2
68778,"🤣si la vi jajajajajjaja, esta en medio de las 2 tortugas jajajaja🤣🤣🤣🤣🤣",sp,2
68783,Con uno de esos mojo las acuarelas,sp,2
68800,y esa m10 crack?,sp,2
68803,y esa m10 crack🗣️,sp,2
68830,de bajo la mesa esta el pitón es parte del perro jajaja,sp,2
68835,Y esa M10 crack 🤨,sp,2
68898,"gracias, pero yo no recuerdo haber ido a esa fiesta",sp,2
68901,a la vestía y esa M10 crack 😂😂,sp,2
68929,Donde se mira la puerta esta un fantasma y se mira y se le ven los pies,sp,2
68931,Y esa m1014 crack ?,sp,2
68938,"yo: QUE pitón? no hay Pitón
mi Sra: mira el pájaro del perro
yo: aaaa pitón pájaro 🤣😂🤣😂🤣😂
pa eso es buena ell !!! 🤣😂🤣😂🤣😂",sp,2
68984,piton esta feliz.😁,sp,2
69059,y esa m10 crack? 🗣🗣🔥🔥,sp,2
69087,bro y esa escopeta?,sp,2
69110,para ti eso es un piton ?,sp,2
69125,"el pero: este es mi vela sebe rica
el pájaro: no wey soy tu hermano 😨",sp,2
69127,er hueso crack y esa m10,sp,2
69132,si no me decían no veía esa tremenda titanoboa,sp,2
69144,el diablo y esa m10 eliminate que te voy a pedir pvp,sp,2
69153,donde esta la piton,sp,2
69161,donde esta el pitón?,sp,2
69166,jajaja está armada esa piton,sp,2
69176,y esa m10 crack,sp,2
69196,y esa m10 crack,sp,2
69212,@Antony Reacciona a este video por favor,sp,2
69229,la mesa esta decorada de fondo,sp,2
69243,la pitón esta debajo de la mesa 😬,sp,2
69295,Y esa M10 crack,sp,2
69304,y esa M10 cruk la de L-gang,sp,2
69335,ala bestia y esa m10 crack,sp,2
69360,a la bestia y esa m10 crack,sp,2
69365,con eso pican la tortas 😂😂,sp,2
69402,yo creí que era parte de la tortuga esa piton🤣🤣🤣🤣🤣🤣,sp,2
69413,😟 Donde esta la pitón,sp,2
69422,y esa m10 crack 🗣️,sp,2
69428,y esa m10 crack?,sp,2
69447,😃de q especie es esa piton😅,sp,2
69470,@ANNA checate este video,sp,2
69479,miren esta creciendo junto con su edad,sp,2
69487,"La pitón esta colgada en el cuarto de atras , colgada como en una amaca",sp,2
69507,@Antony weeee tienes que reaccionar a este video😂😂,sp,2
69580,Dos cabezas tiene esa tortuga 🐢,sp,2
69600,y esa m10 del perro está en las tortugas en la del medio ese es el oiton,sp,2
69603,imagínense que esos animalitos pudieran expresase 😂😂😂😂,sp,2
69648,y esa piton hermano💀,sp,2
69709,la tortigita q esta en el medio sintio el ki maligno,sp,2
69721,😳😳😳 eso me pasa por andar de chismoso 😔😔,sp,2
69728,saluden al pajarito que esta debajo de la mesa 🤣🤣🤣🤣,sp,2
69742,Donde esta la pitón no la encuentro🤔,sp,2
69745,y esa m10 crack,sp,2
69746,y esa m10 crack,sp,2
69754,no manches eso ya hasta debe en Coppel,sp,2
69759,y esa crayola de donde salió 🤣🤣🤣,sp,2
69768,"A DONDE ESTA LA SERPIENTE😭😭😭
PENSABA QUE HABIA UNA PITÓN DE 6 METROS, A DONDE ESTAAAA😭😭😭😭😭😭😭😭",sp,2
69778,ey ey no se me emocione baje esa arma caballero🧐,sp,2
69805,Y esa M10 Crak,sp,2
69828,el perro esta armado por si lo quieren empujar al pastel 🤣🤣,sp,2
69843,De que color es esa crayola?,sp,2
69845,diavlos y esa M10 crack,sp,2
69846,El loro: esa no es una vela 🕯️😅🤣😅,sp,2
69874,😂sin querer lo vi jajaja solo dije q es eso q se mueve😂😂😂 y pumm encontré el pitón 😂🤭,sp,2
69907,y esa m10 mi crak,sp,2
69912,ala vestía crack y esa m10 mii próximo gallito será 😂,sp,2
69938,y esa m10 crack🗣,sp,2
69941,la bestia y esa m10 crack🥵,sp,2
69956,y el piton donde esta 😕,sp,2
69977,y esa m10 crack,sp,2
70005,yo mirando eso que se mueve en la puerta 🤣🤣🤣 pensé que era la pitón,sp,2
70029,pero ese no es un pitón eso en una culebra,sp,2
70079,Dios esa pitón 😂😂😂,sp,2
70085,mire en la mesa abajo esta el piton🗿🗿,sp,2
70091,😳Jajaj la segunda tortuga 😳 y esa eme 10 crack sielos mi próximo gallito 🤣🤣😳,sp,2
70097,Diablos pero esa m10 crak 😂,sp,2
70124,y esa crayola morada 🤣🤣😛,sp,2
70142,y esa m10 crack 😈😈 mi próximo gallito🤣😈,sp,2
70159,Y eso de atrás??,sp,2
70178,yo buscando la pitón 🐍🤣🤣🤣 esa pitón está como rara 😅,sp,2
70183,jajaj el que esta abajo de la mesa,sp,2
70236,ala bestia crack y esa m10,sp,2
70268,donde esta la piton,sp,2
70301,bro...y esa Mk4 💀,sp,2
70325,hey mi bro calmate baja esa arma no hay necesidad de llegar a ese nivel 🤚🏻🥺,sp,2
70331,y donde esta la culebrita 🤗,sp,2
70333,diablo y esa m10 crack mi próximo gallito 🗣️🗣️,sp,2
70335,Ehh we guardate eso me vas a picar un ojo,sp,2
70344,si lo vi esta abajo del perro,sp,2
70362,Por eso no nos visitan los extraterrestres 😅😅,sp,2
70395,Y ESA M10 CRACK 🗣️🔥🔥🔥🔥🔥🔥,sp,2
70396,Donde esta el piton,sp,2
70426,Y ESA M10 CRACK🗣️,sp,2
70427,estaba bien camuflada esa pitón 🤧😬,sp,2
70429,yo pensando esa serpiente se comerá al 🦜🥺🥺🥺🥺🫩🫩🫩,sp,2
70459,a la bestia y esa me diez crack,sp,2
70471,EL PERICO:padre cielo q estas en lo nuestro,sp,2
70506,y esa vela tan grande,sp,2
70524,yo si decía que donde esta la piton,sp,2
70529,Y esa vela ya se encendió jaja😂😂,sp,2
70534,aber que es esto a la bestia y esa m10 crak cielo mi proximo gallito,sp,2
70559,y esa m10 crack sielos mi próximo gallito 💀☠️,sp,2
70564,En donde esta el pitón (ya lo vi),sp,2
70576,y esa vela crack 💀,sp,2
70589,Ya encontré el pitó esta debajo de la mesa ☠️☠️,sp,2
70592,Ya lo encontré pito esta debajo de la mesa ☠️☠️,sp,2
70616,a la bestia esa M10 crack cielos mi próximo gallito💀,sp,2
70624,😳 y esa m10 crack mi próximo gallito dios,sp,2
70667,contexto pa los que no vieron el piton este miren la piernas deerro,sp,2
70696,"Esque también, no sabemos qué cantaban con esos guau guau. En idioma perruno puede ser otra cosa 😬",sp,2
70697,y esa vela que esta bajo la mesa??,sp,2
70717,yo: piton? si eso se llama lor-,sp,2
70766,y esa M10 crack,sp,2
70792,y esa M10 crack 🤨,sp,2
70801,el diablo y esa m10 😂,sp,2
70819,"Le faltó el gorrito al pitón, por eso andaba cabizbajo",sp,2
70826,Ese animal ya esta esperando su verdadero regalo 🎁 🤯👿,sp,2
70833,saco y esa M10 crak 🔥🗿,sp,2
70845,y esa crayola🙈,sp,2
70871,Pq la Piton no esta cantando?,sp,2
70875,la piton esta rara no?😰😰,sp,2
70883,y esa escopeta🤣🤣,sp,2
70884,donde esta la serpiente,sp,2
70927,y esa m10 crack,sp,2
70934,@Antony mira este video 🤣,sp,2
70938,el perro. y si me como este lorito 😏😏,sp,2
70945,el diablo y esa cobra😰,sp,2
70947,"Lo raro es que el pitón esta más feliz por su cumpleaños , hasta se le callo el gorro 🎉",sp,2
70961,yo creía que era por lo que se movía atrás en aquel cuarto XD,sp,2
70973,😂😂😂Y esa piton😂😂😂,sp,2
71007,y esa emedies,sp,2
71025,bro amarra eso Bro esa madre tiene vida propia 💀💀💀,sp,2
71026,Ala vestía esa m10 crac,sp,2
71032,A LA BESTIA CRACK Y ESA M10 CRACK,sp,2
71038,Y esa M10 crack,sp,2
71041,"¿y donde esta el pi...😳
olvidenlo",sp,2
71054,El pitón esta en las respuestas de este comentario,sp,2
71119,"el perro:hasta aquí llegue🥵
yo:epale epale y esa pistolota",sp,2
71198,y esa m10 crack🗣️,sp,2
71224,guarda con esa cosa que tiene vida propia XD,sp,2
71226,Y esa vela de las tortugas xq se mueve?,sp,2
71265,onde esta el piton?🤔,sp,2
71272,Queremos ver este video con los comentarios cantados,sp,2
71277,🗣A LA VESTIA Y ESA M10 CRACK,sp,2
71330,eeeeh y eso en m10 cra,sp,2
71336,míralo tan educado que esta saluda😻,sp,2
71350,el diablo y esa em1014 crack wua mí próximo gallito sera,sp,2
71400,y esa m10 mi crac,sp,2
71404,No me apuntes con esa arma ✋😧🤚,sp,2
71406,el diablo bro y esa m10 crack😲,sp,2
71419,donde esta la pitón ??,sp,2
71427,JAJJAJAJAJAJ pensé q el pitón era esa cosa marrón q salía de la tortuga,sp,2
71453,Pero que especie es esa Pitón?💀,sp,2
71457,y donde esta la serpiente?,sp,2
71458,y esa m10 crak cielo mi próximo gallito,sp,2
71471,A la bestia esa m10 krac,sp,2
71485,y esa m10 crack 😵‍💫💀,sp,2
71499,Ala vestía crack y esa m10 sielps mi próximo gallito 💀💀💀💀💀,sp,2
71502,nooo y esa pitón 🤨🤨🤨,sp,2
71513,y lo de atrás que se esta moviendo?💀,sp,2
71566,jajaja esta grande la pitón de abajo de la maso,sp,2
71579,el perro: no digas eso Karen ya me exci....😂,sp,2
71590,y esa m10 crack sielos mi próximo gallito,sp,2
71608,el diablo esa m10 mi próximo gallito,sp,2
71611,y esa M10 crack👀,sp,2
71618,el diablo esa m10 crak mi próximo gallito,sp,2
71621,y esa em10 crac,sp,2
71666,"jajaja, esta muy venenoso.",sp,2
71708,Cielos crack y esa miniuzi 🤣,sp,2
71711,el perro:hoy es uno de esos dias duros,sp,2
71724,uyuyuuuyuuyuyy esa pitón quiso salir en el video,sp,2
71745,"adonde esta la piton?
a ya la vi💀💀💀",sp,2
71760,me asusto la piton nos esta mirando desde la oscuridad💀,sp,2
71772,y esa m10 crack mi próximo gallito será,sp,2
71797,bro eso no era un piton 💀,sp,2
71798,es de la emoción por eso me salió el piton 🙈,sp,2
71801,y la serpiente? osea hay dice piton donde esta la serpiente?,sp,2
71809,A la bestia y esa m10 crack,sp,2
71876,diablo y esa M1014 del perro ☠️💀🤧,sp,2
71889,jajajajajajajajajja un pitón jajajajajja. la rompió con esa descripción jajajajajjajaaj,sp,2
71918,a la bestia y esa m10 crack 🗣️,sp,2
71932,y esa crayola del perro?,sp,2
71959,la pitón esta en el pastel creo???,sp,2
72026,y esa M10😎,sp,2
72042,El diablo y esa m10 crak🗣️,sp,2
72043,Que se estaría diciendo en esos guaguaguaahah q el perro sexito,sp,2
72061,"😏😏
un animal reina más que todos esos !!",sp,2
72064,por eso cuando salió el pitón todos empezaron a ponerse nerviosos,sp,2
72073,abajo de la mesa esta el pitón juntito al perro cierto?,sp,2
72087,y esa EM1014,sp,2
72102,con esa pistola apuntando hasta yo canto😅,sp,2
72153,El pitón está viendo este video.... osea YO 😁😁😁,sp,2
72179,tsssss esa vela de cuero papii,sp,2
72192,"""Y ESA M10 CRACK"" 🗣️🗣️🗣️",sp,2
72206,y esa m10 crack diablos 💀,sp,2
72217,a ver 🤨 ala bestia y esa m10 crack🥶,sp,2
72241,se preguntan donde esta aquí lo tengo 😁😂😂😂 sorpresa,sp,2
72258,a la bestia y esa m10 crack,sp,2
72260,el perro a chinga este es un loro no una perra jajajaja,sp,2
72311,"Ay no, no entendí y eso que me vine a leer los comentarios y quede peor 😠",sp,2
72335,ya se dónde esta el pitón (que es lo que está en el perro 🤨),sp,2
72370,la piton es la q esta haciendo ruido,sp,2
72371,y la pito. 😳🧐 eso es un juguete,sp,2
72378,donde esta la piton 🤔😔,sp,2
72379,crack y esa m10,sp,2
72390,el diablo i esa M10 😂🤣,sp,2
72408,ya ví dónde esta la vela,sp,2
72441,donde esta el piton,sp,2
72466,EL DIABLO Y ESA M10 CRACK? 💀💀,sp,2
72470,El perro: esa no 🥺🥺 que me prende 😏😏😏😏,sp,2
72484,Y ESA M10 CRACK🗣️‼️🔥,sp,2
72492,Pitón? Eso es una anaconda no son domésticas tengan cuidado,sp,2
72497,y esa m10 crack,sp,2
72498,y esa m10 crack,sp,2
72499,por que el perro esta armado jajaja,sp,2
72505,El perro 😐 ni idea de que estén cantando estos weyes😒,sp,2
72530,Yo buscando la Culebra 😂😂😂 y dije bueno quizás esta encerrada porque que miedo 😂😂😂 pero ya mire 😳,sp,2
72550,Y ESA M10 CRACK😭🙏,sp,2
72574,😂😂😂😂😂 eso sí que te mata de dolor. 😂😂😂,sp,2
72599,Y esa 🖍️,sp,2
72600,ala bestia y esa m10 crack,sp,2
72604,Que era eso debajo de la tortuga del medio? 😭😭😭😭😭😭,sp,2
72678,La piton esta arriba abajo de la mesa del segundo piso,sp,2
72696,no me mires con esos ojos,sp,2
72698,el diablo e y esa escopeta 🤣,sp,2
72728,i esa manguera abajo🫥🫥☠️💀💀☠️,sp,2
72731,aaaaaaaaaaaaaaa esa oiton 😆😆😆,sp,2
72735,Que es eso que se veía en medio de las dos piernitas del perito,sp,2
72758,"Los humanos: guau guau guau; guau, guau, guau… El perro: eso me prende…",sp,2
72780,A LA BESTIA Y ESA M10 CRACK🗣️🗣️‼️‼️,sp,2
72796,ya vi donde está esa pitón la mesa es transparente,sp,2
72812,Al bestia y esa m10 crack 😨,sp,2
72824,diavloo☠️☠️y esa m10 crack,sp,2
72862,yo buscando una perra víbora y salen con eso 😂😂,sp,2
72888,y esa M10 crack 💀💀,sp,2
72920,Firu esta armado,sp,2
72928,en donde esta la piton,sp,2
72934,ya entendí dónde estás la pitón está abajo del perro esta grande la pitón,sp,2
72953,y esa m10 crack cielos mi próximo gallito,sp,2
73041,diablo crack y esa M10,sp,2
73044,ya mire donde esta la vela del pastel 🥺,sp,2
73046,Donde esta el pitón?,sp,2
73066,"que bonito piton, esta super lindo💀",sp,2
73089,A LA BESTIA Y ESA M10 CRACK 🗣️🗣️,sp,2
73111,y el pitón eso es un gusano,sp,2
73115,aver esto el diablo y esa m10 crack,sp,2
73170,a la bestia y esa m10 crack,sp,2
73171,yo preguntando por k se mueve ño que esta atras?,sp,2
73198,el piton esta de bajo de la mesa 👀🗣🗣n🤣,sp,2
73265,"el perro : y estos q me cantan en auh pues ni q fuera pdj, ay perdón jeje( se da cuenta mesa transparente)",sp,2
73267,El ñiavlo y esa pitón crack🗿👍,sp,2
73270,we esa m10 ☠️,sp,2
73311,y esa crayola bro 🤨,sp,2
73331,el pobre perro pensando en la abuela en alguna mordedura vieja algo que le duela así se baja eso jajaja,sp,2
73351,y esa crayola 😂😂😂😂😂,sp,2
73396,ese perro esta queriendo partir esa torta🤣🤣🤣,sp,2
73427,y esa M10 crack 🗿,sp,2
73428,soy el unico o como que el piton esta raro🤣🤣😅,sp,2
73433,ese piton esta muy ambriento 😂😂,sp,2
73458,pensé que eso era de la tortuga 💀,sp,2
73494,la pito esta limpiandole el pipisito al perro o es un labial rosa😈,sp,2
73522,el diablo y esa m10?😂,sp,2
73523,Bro el periquito ese esta en peligro de extinción segun yo es ilegal tenerlo,sp,2
73551,firulais: que me como el pájaro las tortugas o esa cosa que le llaman torta,sp,2
73574,💀 Y ESA TORRE IFEL???,sp,2
73583,ey crack y esa m10,sp,2
73588,y esa M10 crack,sp,2
73601,y esa m10 crack,sp,2
73622,a la bestia y esa M10 crack,sp,2
73655,jajajaja eso es el labial,sp,2
73657,y esa M10 crack💪,sp,2
73703,y esa m10 crack,sp,2
73764,diablo y esa m10 crack💀,sp,2
73780,ala vestía crack y esa M10,sp,2
73781,y esa m10 crack,sp,2
73808,yo pensé que s eso Iva a comer,sp,2
73834,y esa m10 crack,sp,2
73888,Diablo y esa M10 crack mi próximo gallito 🔥🥵,sp,2
73892,ahi esta la piton 😀 [photo],sp,2
73936,el perro : estos humanos no se saben la letra 😁😁😁,sp,2
73971,y esa eme 10 cracks 😨,sp,2
74035,Ala bestia crack y esa M10 crack 🗣,sp,2
74049,"El loro: que aliento carga este perro, uuuufffaaaaa",sp,2
74094,y esa salchicha?😭JAJAJAJAJA,sp,2
74124,uf y esa M10 crak,sp,2
74135,Díganme q no fui el único q fue directo a esa parte cuando leyó eso si si fui el único necesito ir a la iglesia,sp,2
74148,uhsss y esa velota?,sp,2
74182,cielos crack mi próximo gallito y esa m1014,sp,2
74201,santa madre ... ya esta botando veneno 💀,sp,2
74205,es muy peligrosa por eso está al otro lado del cristal 🤣🤣,sp,2
74211,No quiero preguntar dónde está esa serpiente porque voy a salir perdiendo🤪🤪🤪,sp,2
74233,y esa crayola,sp,2
74243,Donde esta el pitón 🐍 💀,sp,2
74258,JAJAJA se nota q esta en celo jajaj😥,sp,2
74270,ala bestia y esa m1014 crack,sp,2
74330,@TE AMO MUCHO MAIA🫶💗 descubrí dónde esta el piton jajajaja,sp,2
74331,"El Dog : estos humanos me aburren ya vienen a cantarme esas insípidas y aburridas canciones .
que bostezón",sp,2
74393,🤔Donde esta el pitón? 🙄,sp,2
74427,ala bestia y esa m10 crack 😂😂,sp,2
74430,una crayola se esta moviendo😱😱,sp,2
74462,si no saben donde esta el pitón Aquí estoy! es que tenia que grabar,sp,2
74476,Aceptalo fuiste a los comentarios a ver si encontrabas donde esta la pitón,sp,2
74501,y esa m10 crack,sp,2
74513,ojo y esa crayola,sp,2
74545,XD en la mesa esta el piton,sp,2
74548,Esta tan alegre que esta pensando en disparar confeti con su pistola,sp,2
74558,Ala vestía crack esa m10😂 más grande que la de un titan 🤨,sp,2
74599,EL DIABLOOOO Y ESA M10 CRACK💀🤷🏾,sp,2
74654,diavlo y esa labial que marca es,sp,2
74661,"maldita sea , esa pitón me saco de onda 😅",sp,2
74665,y esa m10 crack 😳,sp,2
74681,"y yo...
dónde esta el...... 😳🫣🤣",sp,2
74704,ese pit0n esta algo raro💀,sp,2
74743,se nota que esta feliz el perrito jaja,sp,2
74755,y esa m10 crack💀👁️👄👁️,sp,2
74762,se los juro q yo mire todo lado hasta la cosas de atrás q se esta moviendo si no entro a lo comentarios no la encuentro,sp,2
74784,a la bestia y esa m10 crack,sp,2
74807,Se ve peligroso y eso que esta dormido 💀,sp,2
74809,soy solo yo o eso de atrás se movio solo?,sp,2
74838,Yo: donde esta la piton,sp,2
74858,cielos crack y esa pitón 😂😂😬😬💀,sp,2
74860,La tortuga del medio esta en riesgo 🤣🤣,sp,2
74866,Pobre lorito con esa serpiente le vas a sacar hasta los ojos 👀😱😱😱,sp,2
74930,No me apuntes con eso jaajjaajjaaj,sp,2
74965,ohhh ahí esta 😆😆,sp,2
75016,a la vestía y esa m10 que crak 🗣️,sp,2
75030,pero como es posible esto amigos se pasó este perrito 🐕🐢🦜🪱,sp,2
75038,las tortugas: quietas así no nos devora esa pitón 😭,sp,2
75042,a la bestia y esa m10 crack 🗣️,sp,2
75048,La Pitón esta chiquita jajja,sp,2
75049,el pitón esta acá abajo,sp,2
75087,Bro y esa cuarta tortuga,sp,2
75147,la vela esta en el lado equivocado,sp,2
75148,El pitón esta debajo del perro 😂,sp,2
75191,a la bestia ya esa m10 crack,sp,2
75207,Y ESA M10 CRACK 🗣️🗣️,sp,2
75213,el perro: esa música me prende 😏,sp,2
75214,y esa m10 crack,sp,2
75222,y esa m10 crack,sp,2
75272,y esa m10 crack🗿,sp,2
75323,y esa Desert crack?,sp,2
